# GeoNames cities15000; CC BY 4.0
# geoname_id,latitude,longitude,country_code,encoded_name
746898,40.507500,30.292500,TR,Geyve
746940,40.800830,32.196940,TR,Gerede
746958,40.430940,29.159690,TR,Gemlik
746983,40.408360,26.671740,TR,Gelibolu
747014,40.802760,29.430680,TR,Gebze
747135,40.940820,30.485830,TR,Ferizli
747155,41.028860,37.499770,TR,Fatsa
747158,41.022500,28.940830,TR,Fatih
747323,41.026970,28.677320,TR,Esenyurt
747340,41.043500,28.876190,TR,Esenler
747471,41.282610,31.418060,TR,Eregli
747482,40.399600,27.793480,TR,Erdek
747489,40.668890,36.567500,TR,Erbaa
747538,41.017540,28.971010,TR,Eminoenue
747712,41.677190,26.555970,TR,Edirne
747764,40.838890,31.163890,TR,Duezce
748167,41.219170,31.955830,TR,Devrek
748208,40.756940,29.814720,TR,Derince
748870,40.238610,33.032220,TR,Cubuk
748879,40.548890,34.953330,TR,Corum
748893,41.160690,27.800930,TR,Corlu
749274,41.286290,27.999390,TR,Cerkezkoey
749279,40.811640,32.893580,TR,Cerkes
749502,41.086090,40.722130,TR,Cayeli
749508,41.426390,32.075560,TR,Caycuma
749644,41.140730,28.459670,TR,Catalca
749704,41.198890,36.721940,TR,Carsamba
749748,40.599950,33.615300,TR,Cankiri
749780,40.155520,26.412710,TR,Canakkale
749795,40.033280,27.052360,TR,Can
750269,40.195590,29.060130,TR,Bursa
750317,40.938050,38.231480,TR,Bulancak
750468,41.468890,34.766670,TR,Boyabat
750516,40.735830,31.606110,TR,Bolu
750598,40.141920,29.979320,TR,Bilecik
750605,40.228060,27.242220,TR,Biga
750637,40.167500,31.921110,TR,Beypazari
750735,41.052020,39.232940,TR,Besikduezue
750938,40.256310,40.222890,TR,Bayburt
751057,41.635830,32.337500,TR,Bartin
751077,40.352220,27.976670,TR,Bandirma
751324,41.039030,28.856710,TR,Bagcilar
751335,41.567870,35.903110,TR,Bafra
751371,41.428090,27.096600,TR,Babaeski
751817,41.181610,41.821720,TR,Artvin
751838,40.952710,39.926740,TR,Arsin
751868,41.183550,28.740200,TR,Arnavutkoey
751931,41.351210,41.304560,TR,Arhavi
751949,41.190640,40.979350,TR,Ardesen
751952,41.108710,42.702220,TR,Ardahan
751971,40.938540,40.058420,TR,Arakli
752015,40.653330,35.833060,TR,Amasya
752184,41.181400,31.385140,TR,Alapli
752278,40.168330,34.842500,TR,Alaca
752284,40.135120,33.086140,TR,Akyurt
752288,40.685000,30.622220,TR,Akyazi
752489,40.118250,29.466230,TR,Akhisar
752584,41.089350,31.123620,TR,Akcakoca
752627,41.021210,39.571460,TR,Akcaabat
752850,40.780560,30.403330,TR,Adapazari
752967,52.048800,20.445990,PL,Zyrardow
753142,52.268960,20.986440,PL,Zoliborz
753276,52.303760,21.160180,PL,Zielonka
753866,50.723140,23.251960,PL,Zamosc
753895,52.985500,22.243190,PL,Zambrow
754351,52.292710,21.105390,PL,Zabki
754454,52.592780,21.458400,PL,Wyszkow
754800,52.340060,21.242070,PL,Wolomin
755330,52.234770,20.960040,PL,Wola
755475,52.179410,20.946120,PL,Wlochy
755889,49.987380,20.064730,PL,Wieliczka
756004,52.254510,21.224070,PL,Wesola
756092,52.196560,21.177520,PL,Wawer
756135,52.229770,21.011780,PL,Warsaw
756320,52.195170,20.884190,PL,Ursus
756867,51.531310,20.008550,PL,Tomaszow%20Mazowiecki
756868,50.447670,23.416160,PL,Tomaszow%20Lubelski
757026,50.013810,20.986980,PL,Tarnow
757033,50.573040,21.679370,PL,Tarnobrzeg
757065,52.291850,21.048450,PL,Targowek
757357,53.562590,20.987470,PL,Szczytno
757692,51.218980,22.696210,PL,Swidnik
757718,54.111750,22.930870,PL,Suwalki
757809,52.252210,21.269020,PL,Sulejowek
758252,50.563070,21.165930,PL,Staszow
758390,51.037400,21.071260,PL,Starachowice
758445,50.582860,22.053340,PL,Stalowa%20Wola
758470,52.229040,21.016440,PL,Srodmiescie
758626,52.406770,22.253070,PL,Sokolow%20Podlaski
758651,53.407150,23.502280,PL,Sokolka
758682,52.229440,20.238380,PL,Sochaczew
759123,51.954850,20.158370,PL,Skierniewice
759141,51.113110,20.871620,PL,Skarzysko-Kamienna
759320,52.427190,22.862310,PL,Siemiatycze
759412,52.167720,22.290060,PL,Siedlce
759591,49.555730,22.205600,PL,Sanok
759603,50.682650,21.748980,PL,Sandomierz
759734,50.041320,21.999010,PL,Rzeszow
760343,50.052290,21.608910,PL,Ropczyce
760503,52.260590,21.163550,PL,Rembertow
760584,51.764370,20.254930,PL,Rawa%20Mazowiecka
760680,51.783330,22.616670,PL,Radzyn%20Podlaski
760778,51.402530,21.147140,PL,Radom
760917,52.702500,21.082760,PL,Pultusk
760924,51.416550,21.969390,PL,Pulawy
761131,50.059120,22.494080,PL,Przeworsk
761168,49.784980,22.767280,PL,Przemysl
761218,53.019070,20.880290,PL,Przasnysz
761228,52.170720,20.812140,PL,Pruszkow
762021,52.623480,20.375520,PL,Plonsk
762120,53.627440,21.812530,PL,Pisz
762199,51.476040,21.449950,PL,Pionki
762381,52.184350,20.839520,PL,Piastow
762423,52.081400,21.023970,PL,Piaseczno
762788,52.105770,21.261290,PL,Otwock
762850,52.802450,21.895070,PL,Ostrow%20Mazowiecka
762863,50.929360,21.385250,PL,Ostrowiec%20Swietokrzyski
762909,53.086210,21.575660,PL,Ostroleka
763111,51.375690,20.278270,PL,Opoczno
763166,53.783760,20.492720,PL,Olsztyn
763291,54.033740,22.507040,PL,Olecko
763442,52.220960,20.985260,PL,Ochota
763523,49.477830,20.032280,PL,Nowy%20Targ
763534,49.621770,20.697050,PL,Nowy%20Sacz
763556,52.430220,20.716520,PL,Nowy%20Dwor%20Mazowiecki
763829,50.519870,22.139680,PL,Nisko
764312,53.864370,21.305070,PL,Mragowo
764484,52.193400,21.034870,PL,Mokotow
764634,53.112780,20.384100,PL,Mlawa
764679,52.179350,21.572510,PL,Minsk%20Mazowiecki
764749,52.118790,20.671550,PL,Milanowek
764849,50.287090,21.423900,PL,Mielec
764862,51.986400,22.782480,PL,Miedzyrzec%20Podlaski
765191,52.320650,21.104740,PL,Marki
765749,51.929000,22.379560,PL,Lukow
765876,51.250580,22.570090,PL,Lublin
765927,51.460260,22.609520,PL,Lubartow
766027,53.178060,22.059350,PL,Lomza
766042,52.334130,20.886020,PL,Lomianki
766307,54.125880,20.579540,PL,Lidzbark%20Warminski
766555,52.401490,20.926640,PL,Legionowo
766583,51.301210,22.881350,PL,Leczna
766783,52.991100,22.884220,PL,Lapy
766810,50.068710,22.229120,PL,Lancut
767470,49.688660,21.770580,PL,Krosno
767605,50.984640,23.174200,PL,Krasnystaw
767623,50.923600,22.227060,PL,Krasnik
767814,51.582940,21.547790,PL,Kozienice
768216,52.093800,21.117610,PL,Konstancin-Jeziorna
768218,51.191660,20.406070,PL,Konskie
768905,52.339530,21.195890,PL,Kobylka
769250,50.870330,20.627520,PL,Kielce
769274,54.076760,21.375270,PL,Ketrzyn
769893,52.130120,21.081480,PL,Kabaty
769981,52.137070,21.235890,PL,Jozefow
770157,50.639450,20.304540,PL,Jedrzejow
770293,49.745060,21.472520,PL,Jaslo
770380,50.016230,22.677760,PL,Jaroslaw
770966,50.805020,23.892510,PL,Hrubieszow
771158,52.743280,23.581220,PL,Hajnowka
771401,52.103870,20.633700,PL,Grodzisk%20Mazowiecki
771506,53.647280,22.455370,PL,Grajewo
771804,49.655630,21.160350,PL,Gorlice
772195,54.038110,21.764410,PL,Gizycko
772227,54.081340,21.495510,PL,Gierloz
772339,51.897470,21.614660,PL,Garwolin
772621,53.828240,22.364690,PL,Elk
772748,53.239580,20.170040,PL,Dzialdowo
773357,51.559120,21.848290,PL,Deblin
773380,50.051460,21.411410,PL,Debica
774208,52.881410,20.619960,PL,Ciechanow
774558,51.143120,23.471600,PL,Chelm
774747,50.470780,20.718840,PL,Busko-Zdroj
775183,49.969110,20.606060,PL,Brzesko
775758,49.969050,20.430280,PL,Bochnia
775922,50.541140,22.722040,PL,Bilgoraj
775984,50.088090,20.027860,PL,Bienczyce
775986,52.765120,23.186470,PL,Bielsk%20Podlaski
776029,52.292420,20.935310,PL,Bielany
776069,53.133330,23.164330,PL,Bialystok
776103,52.321270,20.972040,PL,Bialoleka
776175,52.032380,23.116520,PL,Biala%20Podlaska
776251,52.254600,20.908440,PL,Bemowo
776337,54.253540,20.808190,PL,Bartoszyce
776597,53.843210,22.979790,PL,Augustow
781988,40.902500,20.652500,AL,Pogradec
782519,41.179440,20.315000,AL,Librazhd
782661,42.076940,20.421940,AL,Kukes
782756,40.618610,20.780830,AL,Korce
783148,40.075830,20.138890,AL,Gjirokaster
783263,41.111380,20.082240,AL,Elbasan
783508,41.491670,20.221940,AL,Bulqize
783770,42.907500,20.840280,XK,Zvecan
783814,45.383610,20.381940,RS,Zrenjanin
783920,44.845800,20.401160,RS,Zemun
783926,41.980280,21.064170,MK,Zelino
784024,43.903580,22.264050,RS,Zajecar
784097,42.823060,20.967500,XK,Vushtrri
784136,45.116670,21.303610,RS,Vrsac
784227,42.551390,21.900280,RS,Vranje
784372,42.321390,21.358330,XK,Vitina
784424,41.881200,22.510740,MK,Vinica
784759,42.370560,21.155280,XK,Ferizaj
784873,43.616940,21.002500,RS,Trstenik
785058,41.717190,21.771960,MK,Veles
785082,42.009890,20.971380,MK,Tetovo
785113,42.075930,21.051790,MK,Tearce
785238,42.358610,20.825000,XK,Suva%20Reka
785345,41.922080,21.534830,MK,Studenicani
785380,41.437630,22.642880,MK,Strumica
785387,41.177870,20.678940,MK,Struga
785482,41.745830,22.195830,MK,Shtip
785485,42.433060,21.039720,XK,Shtime
785559,44.985000,20.160830,RS,Stara%20Pazova
785615,44.676530,20.392320,RS,Sremcica
785753,44.365480,20.958850,RS,Smederevska%20Palanka
785756,44.664360,20.927630,RS,Smederevo
785842,41.996460,21.431410,MK,Skopje
785965,45.927500,20.077220,RS,Senta
786093,42.000000,21.327780,MK,Saraj
786341,41.089990,21.008850,MK,Resen
786565,41.638330,22.464720,MK,Radovis
786690,43.234170,21.588060,RS,Prokuplje
786712,42.213890,20.739720,XK,Prizren
786714,42.672720,21.166880,XK,Pristina
786735,41.345580,21.553700,MK,Prilep
786827,44.621330,21.187820,RS,Pozarevac
786950,42.910560,21.193060,XK,Podujeva
787050,43.153060,22.586110,RS,Pirot
787157,42.659130,20.288280,XK,Peje
787237,44.871770,20.641670,RS,Pancevo
787456,42.399440,20.654720,XK,Orahovac
787487,41.117010,20.801750,MK,Ohrid
787516,44.654860,20.200170,RS,Obrenovac
787595,43.136670,20.512220,RS,Novi%20Pazar
787607,44.805560,20.424170,RS,Novi%20Beograd
787615,44.943660,20.219310,RS,Nova%20Pazova
787657,43.324720,21.903330,RS,Nis
787715,41.877920,20.883890,MK,Negotino
787716,41.484560,22.090560,MK,Negotino
787718,44.226390,22.530830,RS,Negotin
788470,42.555280,20.763330,XK,Llazice
788654,42.156960,21.585590,MK,Lipkovo
788709,42.998060,21.946110,RS,Leskovac
788731,43.103890,20.802780,XK,Leposaviq
788771,44.385340,20.255700,RS,Lazarevac
788886,42.132790,21.715850,MK,Kumanovo
788975,43.580000,21.333890,RS,Krusevac
789045,42.201970,22.333850,MK,Kriva%20Palanka
789107,43.725830,20.689440,RS,Kraljevo
789128,44.016670,20.916670,RS,Kragujevac
789225,42.883330,20.866670,XK,Mitrovice
789228,42.663940,21.096110,XK,Kosovo%20Polje
789403,41.916390,22.412780,MK,Kochani
789518,45.829720,20.465280,RS,Kikinda
789527,41.512740,20.958670,MK,Kicevo
789541,41.433440,22.012180,MK,Kavadarci
789611,41.945680,20.928940,MK,Kamenjane
789923,43.977130,21.261210,RS,Jagodina
789996,42.780830,20.487500,XK,Istok
790015,45.048160,20.081650,RS,Ingija
790295,41.796270,20.907990,MK,Gostivar
790367,44.026030,20.461520,RS,Gornji%20Milanovac
790674,42.460450,21.469860,XK,Gjilan
790701,42.628330,20.893890,XK,Glogovac
790744,41.142890,22.501080,MK,Gevgelija
791122,42.026500,20.653330,XK,Dragash
791149,42.007780,21.353060,MK,Gjorce%20Petro
791559,41.967220,22.769440,MK,Delcevo
791580,42.540180,20.287930,XK,Decan
791606,41.522860,20.521980,MK,Debar
791646,42.380280,20.430830,XK,Gjakove
791678,43.927500,21.370000,RS,Cuprija
792078,43.891390,20.349720,RS,Cacak
792227,41.967070,20.980910,MK,Brvenica
792456,44.074880,22.095910,RS,Bor
792501,41.922350,20.915330,MK,Bogovinje
792578,41.032260,21.335530,MK,Bitola
792680,44.804010,20.465130,RS,Belgrade
792814,45.616320,20.033310,RS,Becej
793111,44.306940,20.560000,RS,Arangelovac
794965,59.404820,24.681190,EE,Mustamaee
795155,59.435500,24.757480,EE,Kesklinn
797781,44.755830,44.992500,RU,Neftekumsk
798763,60.221830,25.023860,FI,Viikki
802078,43.042520,44.220200,RU,Alagir
802714,47.527290,39.419300,RU,Persianovka
819552,55.582640,37.262230,RU,Annino
819740,55.523760,37.589480,RU,Drozhzhino
823674,43.669740,39.668630,RU,Dagomys
824003,40.418940,49.966930,AZ,Bakixanov
824988,50.416670,36.916670,RU,Gorod%20Shebekino
827329,55.968600,43.091200,RU,Pavlovo
828055,41.891840,48.412470,RU,Belidzhi
829005,58.639440,59.789600,RU,Lesnoy
830844,54.817160,58.447530,RU,Trekhgornyy
831129,62.764370,40.338550,RU,Mirnyy
831130,48.584200,45.733800,RU,Znamensk
831165,53.133330,46.583330,RU,Zarechnyy
831432,40.947050,38.702990,TR,Espiye
833258,42.040000,21.425000,MK,Suto%20Orizare
833260,42.030830,21.446670,MK,Butel
833262,42.015280,21.441110,MK,Cair
833357,41.992970,21.580840,MK,Ilinden
841006,44.644170,41.845280,RU,Kochubeyevskoye
843404,60.172390,24.727130,FI,Olari
847422,60.267110,24.847130,FI,Myyrmaeki
847506,60.279960,25.017590,FI,Suutarila
847507,60.269610,25.053950,FI,Suurmetsae
847633,69.968870,23.271650,NO,Alta
857689,55.611940,37.296110,RU,Vnukovo
857690,55.599100,37.355200,RU,Moskovskiy
863061,66.008660,57.530540,RU,Usinsk
863675,41.948890,21.502780,MK,Kisela%20Voda
864723,56.905440,24.051130,LV,Marupe
866152,40.133090,44.530090,AM,Erebuni
866153,40.196610,44.566900,AM,Nor%20Nork
866164,40.199170,44.470560,AM,Ajapnyak
873901,59.843890,30.451110,RU,Obukhovo
874045,43.544370,44.595920,RU,Staryy%20Malgobek
876130,-14.101650,21.435310,AO,Lumbala
876177,-10.707270,22.224660,AO,Luau
876482,-11.899140,22.902160,AO,Cazombo
876961,-18.038920,20.700580,NA,Ndiyona
877178,-17.504670,24.275740,NA,Katima%20Mulilo
877378,-11.066670,37.350000,TZ,Tunduru
877384,-11.300000,35.033330,TZ,Tingi
877391,-10.750000,39.633330,TZ,Tandahimba
877401,-10.683330,35.650000,TZ,Songea
877433,-10.066670,38.933330,TZ,Ruangwa
877471,-10.333330,39.283330,TZ,Nyangao
877532,-10.950000,39.283330,TZ,Newala%20Kisimani
877534,-10.933330,39.300000,TZ,Newala
877581,-10.683330,39.833330,TZ,Nanyamba
877597,-10.900000,38.500000,TZ,Nangomba
877605,-10.383330,39.150000,TZ,Nanganga
877702,-10.372500,38.762510,TZ,Nachingwea
877747,-10.266670,40.183330,TZ,Mtwara
877998,-10.933330,35.016670,TZ,Mbinga
878041,-10.750000,34.900000,TZ,Matiri
878058,-10.716670,38.800000,TZ,Masasi
878073,-10.583330,35.400000,TZ,Maposeni
878195,-10.566670,38.800000,TZ,Lukuledi
878223,-10.900000,39.333330,TZ,Luchingu
878281,-9.997090,39.716490,TZ,Lindi
878367,-10.716670,39.733330,TZ,Kitama
878400,-10.800000,35.050000,TZ,Kigonsera
878549,-20.326740,30.066480,ZW,Zvishavane
879431,-17.932850,25.830660,ZW,Victoria%20Falls
881164,-19.670160,30.005890,ZW,Shurugwi
882009,-17.889720,31.244720,ZW,Ruwa
882100,-18.527850,32.128430,ZW,Rusape
882599,-19.033330,29.783330,ZW,Redcliff
884141,-17.883330,30.700000,ZW,Norton
884798,-17.033330,30.850000,ZW,Mvurwi
884979,-18.970700,32.670860,ZW,Mutare
885792,-17.741670,30.938890,ZW,Mount%20Hampden
886763,-20.063730,30.827660,ZW,Masvingo
886990,-18.185270,31.551930,ZW,Marondera
888710,-18.928090,29.814860,ZW,Kwekwe
889191,-16.809930,29.692470,ZW,Karoi
889215,-16.516670,28.800000,ZW,Kariba
889453,-18.333280,29.915340,ZW,Kadoma
889942,-18.364460,26.498770,ZW,Hwange
890299,-17.827720,31.053370,ZW,Harare
890422,-19.450000,29.816670,ZW,Gweru
890516,-20.936220,29.006980,ZW,Gwanda
890983,-18.204760,28.934900,ZW,Gokwe
893485,-21.050000,31.666670,ZW,Chiredzi
893549,-20.188330,32.623650,ZW,Chipinge
893697,-17.366670,30.200000,ZW,Chinhoyi
894239,-18.130210,30.140740,ZW,Chegutu
894701,-20.150000,28.583330,ZW,Bulawayo
895061,-17.301920,31.330560,ZW,Bindura
895269,-22.216670,30.000000,ZW,Beitbridge
895953,-13.543230,23.104670,ZM,Zambezi
897045,-12.168800,26.389380,ZM,Solwezi
897454,-14.210040,31.762900,ZM,Sinda
897456,-17.261400,27.461790,ZM,Sinazongwe
898188,-16.538180,28.708760,ZM,Siavonga
898905,-17.475930,24.296840,ZM,Sesheke
898912,-13.232510,30.235220,ZM,Serenje
898947,-16.116670,23.266670,ZM,Senanga
899274,-11.364910,29.556520,ZM,Samfya
899825,-14.241170,31.319750,ZM,Petauke
900056,-14.556560,30.814900,ZM,Nyimba
901344,-12.958670,28.636590,ZM,Ndola
901766,-15.750420,26.438390,ZM,Namwala
902620,-11.735840,24.429260,ZM,Mwinilunga
904422,-14.982930,27.061900,ZM,Mumbwa
905395,-12.549820,28.240710,ZM,Mufulira
905789,-13.509140,28.155040,ZM,Mpongwe
905846,-11.834310,31.452870,ZM,Mpika
906043,-16.271490,27.477240,ZM,Monze
906054,-15.248350,23.127410,ZM,Mongu
906221,-13.620150,29.393900,ZM,Mkushi
907111,-15.856010,27.748000,ZM,Mazabuka
907705,-13.416460,24.335320,ZM,Manyinga
907770,-11.199760,28.894310,ZM,Mansa
908718,-17.366670,27.150000,ZM,Maamba
908913,-10.262100,29.927120,ZM,Luwingu
909137,-15.406690,28.287130,ZM,Lusaka
909299,-12.292920,33.178200,ZM,Lundazi
909488,-14.370670,23.241960,ZM,Lukulu
909863,-13.136670,28.416610,ZM,Luanshya
910111,-17.841940,25.854250,ZM,Livingstone
911148,-12.802430,28.213230,ZM,Kitwe
912072,-14.050000,32.083330,ZM,Katete
912628,-13.458360,25.833800,ZM,Kasempa
912764,-10.212890,31.180840,ZM,Kasama
913029,-13.971470,28.669850,ZM,Kapiri%20Mposhi
913323,-14.783330,24.800000,ZM,Kaoma
913613,-12.095140,26.427270,ZM,Kansanshi
914959,-12.841510,28.094790,ZM,Kalulushi
915086,-17.025810,26.483690,ZM,Kalomo
915471,-14.993070,22.679260,ZM,Kalabo
915883,-15.769110,28.181360,ZM,Kafue
916095,-14.446900,28.446440,ZM,Kabwe
916246,-13.592680,24.200810,ZM,Kabompo
916668,-10.160620,32.633530,ZM,Isoka
917688,-15.329160,28.682040,ZM,Chongwe
917748,-16.808890,26.987500,ZM,Choma
918398,-12.109320,25.496130,ZM,Chisasa
918488,-16.035770,28.843110,ZM,Chirundu
918702,-13.633330,32.650000,ZM,Chipata
918905,-10.541420,32.081620,ZM,Chinsali
919009,-12.528970,27.883820,ZM,Chingola
919544,-12.364750,27.822860,ZM,Chililabombwe
920470,-13.066670,22.683330,ZM,Chavuma
920820,-12.632470,28.053670,ZM,Chambishi
921753,-12.166720,44.399440,KM,Moutsamoudou
921772,-11.702160,43.255060,KM,Moroni
921815,-12.782340,45.228780,YT,Mamoudzou
921889,-12.287590,43.743440,KM,Fomboni
921900,-12.783390,45.256930,YT,Dzaoudzi
922083,-10.966670,22.900000,CD,Tshilenge
922559,-12.427650,28.346840,CD,Mokambo
922597,-10.378120,24.545160,CD,Malemba
922704,-11.660890,27.479380,CD,Lubumbashi
922741,-10.983030,26.738400,CD,Likasi
922773,-10.714840,25.466740,CD,Kolwezi
922806,-11.760970,27.251350,CD,Kipushi
923058,-10.873520,26.597460,CD,Kambove
923186,-10.617710,26.321070,CD,Fungurume
923295,-15.385960,35.318800,MW,Zomba
924055,-13.780400,34.458700,MW,Salima
924102,-11.018630,33.857460,MW,Rumphi
924492,-14.820270,34.635860,MW,Ntcheu
924572,-16.919950,35.261990,MW,Nsanje
924705,-12.927440,34.296140,MW,Nkhotakota
924732,-11.606590,34.290730,MW,Nkhata%20Bay
925475,-11.465560,34.020710,MW,Mzuzu
925498,-11.900000,33.600000,MW,Mzimba
925596,-15.602620,34.524790,MW,Mwanza
925789,-16.031630,35.500000,MW,Mulanje
926087,-13.530990,33.739330,MW,Mponela
926308,-14.082390,34.916520,MW,Monkey%20Bay
926747,-13.798410,32.880190,MW,Mchinji
927246,-14.478150,35.264480,MW,Mangochi
927834,-15.066650,35.225430,MW,Liwonde
927967,-13.966920,33.787250,MW,Lilongwe
928534,-13.033330,33.483330,MW,Kasungu
930025,-14.377900,34.333220,MW,Dedza
931755,-15.784990,35.008540,MW,Blantyre
931865,-14.979280,34.955750,MW,Balaka
932035,-29.147190,27.748950,LS,Teyateyaneng
932183,-30.400010,27.700270,LS,Quthing
932218,-30.115370,28.689360,LS,Qacha%27s%20Nek
932438,-30.151370,27.476910,LS,Mohale%27s%20Hoek
932505,-29.316670,27.483330,LS,Maseru
932521,-28.886600,27.899150,LS,Maputsoe
932614,-29.822990,27.237440,LS,Mafeteng
932698,-28.871850,28.045010,LS,Hlotse
932886,-28.766590,28.249370,LS,Butha-Buthe
933000,-21.442360,27.461530,BW,Tonota
933004,-24.668610,25.971110,BW,Tlokweng
933018,-24.670140,25.539750,BW,Thamaga
933088,-22.387540,26.710770,BW,Serowe
933099,-21.978950,27.842960,BW,Selebi-Phikwe
933141,-24.871580,25.869890,BW,Ramotswa
933182,-22.546050,27.125070,BW,Palapye
933271,-24.771800,25.421560,BW,Mosopa
933305,-24.406590,25.495080,BW,Molepolole
933331,-24.626940,25.865560,BW,Mogoditshane
933340,-24.416670,26.150000,BW,Mochudi
933366,-19.983330,23.416670,BW,Maun
933471,-23.104070,26.814210,BW,Mahalapye
933521,-25.224350,25.677280,BW,Lobatse
933535,-21.414940,25.592630,BW,Letlhakane
933685,-24.966750,25.332730,BW,Kanye
933719,-25.416670,25.550000,BW,Janeng
933759,-21.697850,21.645810,BW,Ghanzi
933773,-24.654510,25.908590,BW,Gaborone
933777,-24.666670,25.782220,BW,Gabane
933778,-21.170000,27.507780,BW,Francistown
933885,-21.965540,28.436250,BW,Bobonong
933945,-20.298060,57.478330,MU,Vacoas
933959,-20.057600,57.550250,MU,Triolet
934032,-20.221500,57.534310,MU,Saint%20Pierre
934131,-20.263810,57.479100,MU,Quatre%20Bornes
934154,-20.161940,57.498890,MU,Port%20Louis
934322,-20.408060,57.700000,MU,Mahebourg
934488,-20.038410,57.650550,MU,Goodlands
934570,-20.316280,57.525940,MU,Curepipe
934631,-20.189720,57.714440,MU,Centre%20de%20Flacq
934750,-20.257770,57.749760,MU,Bel%20Air%20Riviere%20Seche
934765,-20.233250,57.466090,MU,Beau%20Bassin-Rose%20Hill
934778,-20.256670,57.406110,MU,Bambous
934985,-26.316670,31.133330,SZ,Mbabane
934995,-26.498840,31.380040,SZ,Manzini
935048,-26.466670,31.200000,SZ,Lobamba
935214,-21.339300,55.478110,RE,Saint-Pierre
935221,-21.009610,55.271340,RE,Saint-Paul
935223,-21.285850,55.411240,RE,Saint-Louis
935225,-21.170590,55.288240,RE,Saint-Leu
935227,-21.377700,55.616910,RE,Saint-Joseph
935248,-20.906160,55.607880,RE,Sainte-Suzanne
935255,-20.896860,55.550560,RE,Sainte-Marie
935264,-20.882310,55.450400,RE,Saint-Denis
935267,-21.037950,55.715460,RE,Saint-Benoit
935268,-20.963330,55.650310,RE,Saint-Andre
935582,-21.276600,55.517660,RE,Le%20Tampon
935616,-20.937520,55.294150,RE,Le%20Port
935691,-20.929090,55.334800,RE,La%20Possession
936374,-26.162500,27.872500,ZA,Roodepoort
937136,-25.536950,26.075120,ZA,Zeerust
937246,-30.302250,27.083950,ZA,Zastron
938457,-27.197400,25.983110,ZA,Wolmaransstad
938694,-25.331770,31.011660,ZA,White%20River
939270,-25.871330,29.233230,ZA,Emalahleni
939608,-28.518050,27.009330,ZA,Winburg
940186,-32.175880,26.824370,ZA,Whittlesea
940316,-26.319050,27.648600,ZA,Westonaria
940424,-27.854900,26.365830,ZA,Wesselsbron
940509,-29.049120,29.782320,ZA,Wembesi
940909,-27.977420,26.735060,ZA,Welkom
941931,-28.113960,24.847530,ZA,Warrenton
941966,-24.883330,28.283330,ZA,Bela%20Bela
942470,-27.769520,30.791650,ZA,Vryheid
942511,-26.956590,24.728400,ZA,Vryburg
942683,-27.008050,27.364600,ZA,Vredefort
942701,-27.425730,29.165850,ZA,Vrede
943032,-27.365410,29.881750,ZA,Volksrust
943882,-28.103910,26.865930,ZA,Virginia
943937,-27.030260,28.600610,ZA,Villiers
943960,-27.208410,26.948550,ZA,Viljoenskroon
944380,-25.482510,29.027630,ZA,Verena
944385,-26.673130,27.926150,ZA,Vereeniging
944531,-26.314010,26.822230,ZA,Ventersdorp
944986,-26.711710,27.837950,ZA,Vanderbijlpark
945141,-24.295700,28.114150,ZA,Vaalwater
945945,-28.447760,21.256120,ZA,Upington
946010,-30.310020,30.662750,ZA,eMuziwezinto
946058,-31.588930,28.784430,ZA,Mthatha
946128,-30.206720,30.796410,ZA,eMkhomazi
946257,-28.335230,31.416170,ZA,Ulundi
946877,-33.755620,25.400740,ZA,Kariega
946932,-31.198090,28.233510,ZA,Ugie
946973,-23.833220,30.163510,ZA,Tzaneen
948130,-26.491550,29.228780,ZA,Trichardt
948468,-29.573660,31.115520,ZA,Tongaat
948542,-26.360000,28.129000,ZA,Tokoza
949026,-24.724590,31.199390,ZA,Thulamahashi
949224,-22.945640,30.484970,ZA,Thohoyandou
949282,-28.410980,26.701070,ZA,Theunissen
949683,-24.591650,27.411550,ZA,Thabazimbi
949703,-29.209320,26.838980,ZA,Thaba%20Nchu
949880,-25.996360,28.226800,ZA,Thembisa
950709,-34.022620,20.441710,ZA,Swellendam
951650,-32.570760,27.423960,ZA,Stutterheim
952192,-26.844930,26.768290,ZA,Stilfontein
952734,-29.328160,31.289540,ZA,KwaDukuza
952747,-26.933660,29.241520,ZA,Standerton
952865,-26.250000,28.400000,ZA,Springs
953781,-26.267810,27.858490,ZA,Soweto
954013,-25.472880,28.099190,ZA,Soshanguve
954161,-32.721730,25.588040,ZA,Somerset%20East
955313,-25.113190,29.044540,ZA,Siyabuswa
956232,-29.449310,31.215320,ZA,Shakaskraal
956507,-28.319710,27.620820,ZA,Senekal
956767,-26.550000,29.166670,ZA,Secunda
956878,-30.286660,30.753160,ZA,Scottburgh
956907,-27.188710,25.329310,ZA,Schweizer-Reneke
957178,-25.708660,31.510250,ZA,Schoemansdal
957487,-26.813580,27.816950,ZA,Sasolburg
958441,-25.099900,30.780010,ZA,Sabie
958724,-25.667560,27.242080,ZA,Rustenburg
961152,-34.093450,21.257250,ZA,Riversdale
962330,-29.871960,30.272350,ZA,Richmond
962367,-28.783010,32.037680,ZA,Richards%20Bay
962847,-27.801380,28.427260,ZA,Reitz
963230,-26.184400,27.702030,ZA,Randfontein
963241,-26.094100,28.001230,ZA,Randburg
963516,-31.897560,26.875330,ZA,Queenstown
963525,-31.871010,26.978620,ZA,Queensdale
964137,-25.744860,28.187830,ZA,Pretoria
964315,-24.194360,29.009740,ZA,Mokopane
